country,video_id,clickbaitiness_score
US,CyPPi6T3D3s,96.5
US,ZKWDCyVbnoM,21.89
US,8EK-QMtHhMI,70.25
US,4srOE3pCCo8,99.34
US,Bs5Ml7_2wT0,52.84
US,G4BxOhJOmUw,2.78
US,iNf6VErGDLI,77.89
US,PV_GHHXy7Po,94.79
US,cOc3tsFWoRs,7.1
US,8NHA23f7LvU,1.0
US,Oa0tSw2iV5o,71.39
US,zS5-hxARjJo,10.16
US,2TCHVvJ73kM,29.21
US,cBVTghAXTMw,40.54
US,HszBf-CJeVE,32.32
US,Zxag9p-63RU,85.7
US,KB4_WIPE7vo,2.06
US,ouWuzQb9vNg,16.22
US,trWLY6NrS2Q,72.32
US,GxmDeU_4UlQ,88.03
US,_tAUu9tNNIM,15.72
US,ZQcaYYHqrUY,38.5
US,AkCLxl3MzNA,73.56
US,MfVetou0ERY,17.61
US,7OsFH1XBUG8,59.49
US,8EiDiriAmfk,75.76
US,CPjWgk0UXps,54.2
US,MrMAfMbZOmg,26.82
US,wYeMe6_ISKc,40.08
US,dKccvk36atQ,94.32
US,Zjp0mdMeIPU,7.78
US,7VnEPIBsp20,5.35
US,73_OWzBr8Fo,8.85
US,wx-M8sxcOp8,62.57
US,j7RZy2B73hw,21.41
US,kce9FMxx-04,3.54
US,og3aFSeEm94,81.01
US,pT5XvFLmzMU,41.16
US,X-eRc9PF3TU,0.47
US,Hzk1bM2vVFU,15.26
US,NKin_i1pcFA,8.18
US,cyhU06cXfeU,98.48
US,-SJywvgaJEI,99.44
US,gPtU_-N6dMg,4.38
US,_yThFcog0nA,84.34
US,ZR47jsUqUzo,34.44
US,kUosDBUjq5A,11.13
US,pP6r2Gy_dTs,22.02
US,TU-Z4uPnFeg,27.9
US,OdNqWcUdm6I,78.01
US,7_FJUSBFbJM,3.05
US,592KTCoUuUg,20.01
US,6i2cebTn0nc,69.75
US,RnaEqiVnad0,96.39
US,NC-TF0SPzzM,42.06
US,8l_e6bx8UG8,19.62
US,sqkL6D0ScR0,41.75
US,B9nVxg3DqAM,3.37
US,2QK6Usg2KT0,84.32
US,tiF9SzzzX_o,29.61
US,xXf2ct7C2fQ,4.39
US,-66xHRJSPxs,90.64
US,IBHx9uwCy3w,92.77
US,EWf7P3okX9s,93.87
US,6EmFN1nRQ6M,96.88
US,5qxqo2CQakA,86.9
US,EC5UCCnk59c,0.9
US,sqVuypJD7zo,65.01
US,Hpv3jqmYRjk,10.99
US,0eUk_VN3e2A,3.22
US,MybjFHx_wfc,99.26
US,3frnBoqqI_Q,41.1
US,BrqFTswejpU,64.34
US,mAfkkgw_-68,91.77
US,1zO2JEV6He0,97.24
US,f1fXCRtSUWU,14.95
US,vL2-H_0V7nw,80.43
US,M6LTqtYKDtI,38.86
US,OXVm3fhYsEo,0.2
US,xTrwT0jSUg0,26.6
US,TWpt-ze_cYU,48.65
US,NZ0ImXT1FZk,34.21
US,2ybeU5JUoK4,0.79
US,iWeNDPTYAZw,85.28
US,Iay3Wu6wybA,49.79
US,i7FgneNlM14,11.25
US,10fjaHpOeWo,15.81
US,H2nY7Tu1Qgs,0.95
US,zWrMvW7S3tg,94.24
US,FkiQ67FtycI,51.52
US,SuFMMvrf4ao,73.36
US,bVU-MmJZFFA,7.53
US,1XY8dPnIORc,29.51
US,h-w7QZo0XSc,38.03
US,GskBiFLSayg,12.49
US,ooWd_9OAAUg,22.0
US,hSvnepZS26s,7.06
US,JFmkRNbDF70,53.26
US,DPCW4yvWQT4,15.95
US,h3umdwK-oPs,31.63
US,eEDZuFw34YM,81.21
US,510KQ_LXGww,1.54
US,sTvY9Llqtms,11.62
US,cZYNADOHhVY,35.69
US,OZqsFkJpvj0,69.17
US,94k6kEVGZzg,26.96
US,TdcS2LMQ5Ck,2.4
US,ZWAkzvL5Ho4,18.45
US,SFr0fCgrTNQ,96.58
US,oRSVrtKph_k,19.33
US,mE9oqeXj4WY,56.17
US,CWAX-tiepMo,7.23
US,3b24Q8Bz7b4,90.68
US,REbjfHF0N0s,62.45
US,z1FfOwjlqxU,51.62
US,eV6yLbWCMDU,78.1
US,_iRBspjg2pw,3.76
US,mNKwe9k55fs,2.33
US,HqwVFXyCfOI,8.52
US,-9OfAHgdV8Y,18.82
US,HdusPnywwPI,37.4
US,fEMxFSjmo5Q,9.65
US,fYUXvrF85uQ,96.11
US,U1RASlbIIVc,83.44
US,wW4JB9tjlik,98.96
US,sW5HaEsnuMI,94.66
US,4lm75v4Ndlg,88.48
US,Gw-Mm-hS_UY,87.8
US,KjICBHj1EzM,26.46
US,KyB0zVHm2P0,17.14
US,cxMvzK2OQTw,51.11
US,kz1xzBYppW8,75.26
US,lYEj9snU838,98.85
US,CzCfd0eaWoA,41.12
US,szFrHKoD1GE,0.79
US,2r_nGjgqPE0,10.96
US,w8AJBlmLMZM,36.61
US,b_lULj6v804,17.53
US,hdoLeKGoSjw,99.09
US,bNcj9iR956M,70.57
US,II-OP6vdMs8,2.22
US,Agg73-6QOYo,81.56
US,ssk48FCVolk,1.08
US,i8qukld8Z18,18.97
US,q-jZm-FUbqs,1.36
US,2XK4omx9uMU,86.87
US,MeNR0guNn70,12.36
US,mIxlvVlOIS0,61.02
US,V6ElE2xs48c,2.25
US,fZwwcwfbmdo,90.3
US,46KwY26PeOs,20.69
US,QIN5_tJRiyY,55.64
US,eP33TkuI9vI,51.51
US,GnevZOMl78I,3.06
US,AV1SWIPxxFM,98.98
US,0XARMt12oFk,5.54
US,9POblaMln4Q,72.03
US,gXg2_yExgVY,0.6
US,iA5u80nS1PQ,99.73
US,EUPlbO3Ub2I,35.98
US,XKrV_JqZX1Q,53.69
US,XOxB-WE3R7U,56.58
US,Ey01ZlAoYes,19.48
US,cSFfxxVYpxk,42.67
US,X6iJ0hPpGec,45.73
US,UuR8UhMTw5U,73.57
US,zTY7dvFJbXY,0.67
US,zvjqcoiOPbE,31.5
US,GnGPAYvve1A,20.34
US,lb0Ymam2Za0,33.93
US,sfj3aX_ed7U,4.29
US,oiC_HG3u-nk,7.46
US,rZQepOFnYi8,34.98
US,XkVwqEdYlNA,13.41
US,kD06SQtfA5s,50.63
US,MNzBFgwkU0A,5.35
US,ZoYVZmKSYFg,20.08
US,PaumoJFmHlY,14.26
US,GMNkrW7jlQM,12.28
US,HvPbH30KWLE,0.68
US,HIwirSk4RjE,94.23
US,JfQ3W0wjGh4,75.67
US,nsjPEcRq_0c,79.87
US,Wzvr_rtI82w,79.23
US,TPcV_3D3V2A,32.27
US,8KgiaRPxRnQ,1.97
US,k29YnfttqEU,8.08
US,oRexsyztGS0,24.85
US,GLbX9CL7Yg8,5.27
US,OblwxqKPyLg,3.09
US,L8RxxVYWTIQ,0.5
US,kFjq8PX6F7I,34.13
US,xrMfUeOPWto,39.93
US,Sbl4nCcO0qo,56.36
US,Lo52BObqCds,3.82
US,FvBcYkY7ZGo,78.48
US,kzFHjyysXr0,71.47
US,z05WIkCvgjU,12.03
US,1Nu_oGucpDI,16.11
US,5g2UZr5RGgg,20.25
US,-BDImdAfodA,24.44
US,f_jTeuajas0,8.8
US,ondQYFBvk6M,36.4
US,5MtBgDVPtx0,8.12
US,z7BOWQihC7M,80.16
US,GuKSrYux-Is,4.24
US,mMzKvVtrC6U,5.5
US,K62oeVyaC-U,90.89
US,9GqohosViw4,81.59
US,S6YYun90S8g,92.26
US,VfAOl67WcLY,4.85
US,KQKtSekSi94,44.15
US,WKPIEWcGoVo,54.81
US,272qtYHyylk,52.54
US,WcjPlOmDtKw,94.11
US,Nsm8l89x2H4,1.94
US,wjOK-U2GhIs,94.57
US,TgSDDY0b1tU,16.04
US,e7OQ_ayQTog,64.82
US,bvh_H0LsXpk,46.38
US,_6uvQtccJss,3.93
US,D-IkMEDaNQY,77.17
US,mUSv8b-V5I4,96.51
US,DJFeaRWJdy8,1.93
US,ObvUP5YxAKg,94.72
US,X-5yy4ETxlQ,81.76
US,wH-by1ydBTM,85.76
US,o78x918zbFk,92.72
US,bS_Zr-Hu4Mw,85.0
US,pDi7cezk9CA,83.65
US,WF82ABLw8s4,89.59
US,lR-oJvKJyUY,1.99
US,_PgMjA4x3rE,15.97
US,cI5RYgvPHLU,60.54
US,vUiE_0GPqKE,32.17
US,WPZfIKy7LWo,92.07
US,syAXXLxO8tw,55.11
US,2J6bJnwr1rw,12.27
US,oDYoV8-9v10,57.06
US,xl3HhY2BTuU,51.62
US,jYuQzAxBVZU,5.44
US,8tbQHHso0oY,5.45
US,mQdBJGlnQYs,11.93
US,8d_202l55LU,43.49
US,rOoLSRCmd1c,8.3
US,DIU3xPdhCBI,10.37
US,ccgIXa7TIkc,78.35
US,Hz56cJfoYgc,46.02
US,KObL442PWhQ,1.1
US,Es9CfWMmPRU,16.74
US,qpAo_XvCQaQ,96.97
US,Wk6Z7HLpx8s,32.72
US,KXHrCBkIxQQ,73.22
US,TgA2y-Bgi3c,72.46
US,t_bnyOOFDNM,98.16
US,4HX6R88QZB0,91.26
US,zJ9kMg08Yds,51.48
US,nc99ccSXST0,99.15
US,fEjag-a7TyU,79.06
US,BsadA7UR110,2.07
US,EbbL8NhdTQE,73.25
US,FPXXy-rGq-M,1.87
US,FI3zMdqq4vE,0.91
US,EEIP1YpFXrE,37.21
US,e9XbKS9xWD0,29.01
US,fbL1ZoAQgUU,17.34
US,EUfZCJtfAYA,5.23
US,XZo5o1Y0h9o,62.45
US,GcbsIv3QdFs,97.27
US,HuWLoCF9rWQ,19.93
US,YywJykbEllU,0.46
US,xGz_FZ0ePwE,20.87
US,LC3fWTXZXxE,98.97
US,sKLREPyI-dY,3.3
US,-WRcZ9xHMuE,53.5
US,m7lFyINZlBs,26.67
US,U0z-x5O_Jpw,83.09
US,UmXbLTbi8Hg,62.22
US,w4lcP5ZA4wg,11.2
US,Em9EI37Yy9g,60.13
US,kqp6RnQHKR4,35.18
US,r3W2qepsQe4,94.48
US,a30K69hUJyo,11.72
US,1purAy2MsOc,96.58
US,HL6ECWZ8G1s,50.31
US,HorugBalutw,31.5
US,6e_MMVmmFfA,51.11
US,arJ5h2TY3I4,8.95
US,vyqCSzFZyXg,2.26
US,B7AjF4of300,4.39
US,-IqpbDJFbZA,81.05
US,yWjRvhfjpI8,80.92
US,b7zWwo9dbiU,34.9
US,MWb2vazaD28,77.32
US,dDAlGl_8f9U,85.22
US,b6fepBtNgVM,17.53
US,fGHOLz35L8M,89.59
US,DMlITdf3w-o,54.45
US,MYmQlBpF5e0,6.89
US,HqXKEgTYZBQ,48.07
US,hN8mNXa3ICo,21.25
US,LQicq60aJaw,2.61
US,PYDu-q6mFeg,81.24
US,00RpZZThSAs,96.74
US,aBL027wEtg8,24.2
US,hv3jeGUv9fY,17.48
US,btE8mDfEF34,0.66
US,UJIo1AtoTss,58.14
US,hwjdXBxeWsc,2.44
US,ovgMFFBV8X4,0.26
US,itE8Cd85-QM,52.32
US,pJ96Z2PPKI8,77.86
US,E21NATEP9QI,78.3
US,iz4bGGhf9Xc,19.61
US,2ATuTL5i0_c,65.92
US,dPWg-A9tiRI,19.97
US,LFhT6H6pRWg,7.54
US,IxF3mxWbdjw,4.96
US,Csnsq9f_ZkQ,82.54
US,NBupCHcJ914,15.18
US,qS6LoRYUdhw,89.11
US,VioegwSjypk,15.99
US,fS2fsa1fuIw,19.92
US,IX6gYfA6l88,81.1
US,RQOgG4MLh1I,7.24
US,02N508BDngc,81.63
US,BOZngVYS04s,24.91
US,Lg5x-YWxpco,72.82
US,obkLDeO58Wo,34.94
US,1RZYOeQeIXE,53.61
US,HoSWvxeBiWc,95.34
US,t5uVXqNLMDc,44.73
US,XHpEJRsHefM,14.24
US,xVU8nEIsapY,23.88
US,6wHZT2t78E4,22.86
US,_fVUX6-7VKE,60.41
US,NKmGVE85GUU,94.02
US,JXKb6xtqC3w,31.21
US,dd3XfA4NVcQ,15.88
US,aC5lxLCyyhQ,2.13
US,fCTKDn3Q8xQ,24.27
US,ZANqw73F9Pw,55.78
US,WeyLEe1T0yo,82.12
US,jn9mHzXJIV0,16.09
US,oR9gIJjMyis,5.4
US,mnT4MDdEazs,2.16
US,jC4NNUYIIdM,57.85
US,D_CZ8v9uZJY,75.58
US,nRJuIrO9GaU,60.2
US,gNvNMWiMxUE,9.0
US,ciYXvWbyl00,27.34
US,r-luQokOiBw,1.55
US,T5ITSG6KGlc,92.78
US,QzfnWcHhdyQ,18.75
US,pXpfGJpmhNI,85.12
US,XblV5A1PlDo,6.7
US,_1mIPOYZzfo,1.85
US,3y75zBl37f8,11.08
US,d-73-Cr0tQs,40.46
US,-5aaJJQFvOg,0.89
US,i4YQRLQVixM,88.47
US,maAa7J3iEM8,21.21
US,AFbu21AGSho,6.85
US,rRuifrLicbI,5.65
US,s9ZQ6VuoN1c,3.14
US,o0a6y9-owCg,10.14
US,UVaeRX9LybU,80.99
US,G63TF6OMa_8,21.01
US,Ob48twC1yf8,61.43
US,GqF5lyEUfMk,6.73
US,ZEqWh6fl_sA,15.23
US,Tlu-_31CWfY,74.33
US,xVU8nEIsapY,81.35
US,m7Ege1M5Pag,7.51
US,gaJMEgf31c4,81.28
US,069D0NmW39o,3.43
US,pqQrL1K0Z5g,29.31
US,Ky9aIxiGzfk,54.52
US,A2dIL4sf4TQ,3.43
US,Yiq8YjQC6Rw,14.82
US,AoswyJLilgo,52.6
US,qfZcxeqa1g4,25.0
US,0qpE8IHz3go,91.34
US,OPaybxgucww,3.52
US,_IoOJu2_FKE,9.51
US,f0r_l2iYUzQ,6.35
US,VYmfEx3taAM,24.06
US,Xyb1fsPG-Xk,40.19
US,45dj8U3xSFU,0.92
US,L4pkD78oKSo,65.41
US,yawznhmT8x8,93.12
US,8-u5nd2GqNE,49.8
US,O3ttybJghsc,44.35
US,sxyotaytAS0,30.01
US,c0bsKc4tiuY,1.65
US,4CGBSGEkbKA,67.19
US,PUcS24GuAog,0.27
US,1-jXHDiRnC0,25.9
US,r9lQggOQGvw,63.47
US,ilTHiqAmuX8,36.24
US,azVAxbETWmk,60.83
US,3RlbqOl_4NA,6.4
US,ai6NByMmCVU,29.92
US,gNXoxfeyzmI,94.51
US,m7b8hitvfoE,57.6
US,RVl35mjfT2A,2.13
US,89PKbJ2NAqc,97.27
US,FnAx2bLICOo,95.69
US,Oyq8Di01nN8,73.86
US,sTfUSq8-9Jw,47.79
US,Duc3F700lgE,90.24
US,exjMt3v81tA,48.75
US,_yJq9SeGLhg,50.68
US,S5xFft7kg8Q,3.66
US,zNL_kGO6lQ8,35.03
US,Kz7R1i2zFpk,57.62
US,qOioqgPyCwE,5.2
US,oFBuCp19L7M,0.88
US,HysgiQT5_eI,0.22
US,KtA3Wp8eNgA,86.54
US,PdbJBDNotf8,63.47
US,iM4lgtCFMGw,80.44
US,e7sIvcYmuk0,73.86
US,KXBYn9cwl7U,97.68
US,h8hMvvP_Bdo,76.53
US,K-yazBBF3gE,13.97
US,_YSVbM1saXM,9.27
US,t7klO0p092Y,29.89
US,2BwxeOzSx8A,36.71
US,oXE-ssvbhQA,1.64
US,OUBx_raReDw,10.52
US,X3gKYTc6lbw,4.19
US,0zMSMJZc9EA,74.97
US,N-z9PidYH4E,3.29
US,jS9q7Tu_G0o,14.83
US,L0xKz5TsYb0,61.55
US,-CS84oCtjvc,9.82
US,nkXGohB02V0,6.1
US,3oXhLdeuxDw,47.04
US,6LuHS7ZeSjE,48.8
US,JNlOVdTQEIM,64.95
US,G9frAfYl_dw,52.66
US,oOZ_Q6qzXuw,92.56
US,hZr1u-zzejU,73.48
US,_KEN-cxmGw8,66.46
US,lQkc0DcS7O4,69.87
US,kfOeQj7HsCE,3.59
US,oSZDe6CrfN4,10.82
US,BXnGUUsdnR8,89.16
US,V_jU_ssWvc4,35.69
US,yqnr91FFV4U,27.47
US,oeAEuiovVbg,0.38
US,5PR3Hn6cQ60,16.27
US,4JGWxG-vE24,62.89
US,mTHLyCqtLJE,1.05
US,zFPEOG1Yxvw,13.94
US,2E_HEeOpiEA,96.7
US,Len0qLhmhL0,42.7
US,L_SyKf-ETlY,31.5
US,_Ybm_ZNLu0w,95.37
US,w4C4aSHUtE0,27.39
US,Y7u45kMINgE,52.22
US,wD5YzBDSXv8,57.34
US,1sqyuXCwcBA,5.89
US,cKbl19xeSIQ,29.16
US,Hmb0Q0Q_7jo,71.51
US,ZOBvRs4btvE,53.78
US,w9JrUVI_h4I,0.69
US,dLRMA_lWsDY,80.51
US,LLOB5uG6zSQ,65.77
US,eWBNCnU_PK0,6.97
US,8KT1UCsOE74,59.66
US,JBTNG-8w5_g,14.29
US,aTgxG6LPh9w,37.15
US,NVe6fC4Af-w,8.92
US,2wJESCSvFU8,12.93
US,B4C10LKAcZQ,63.47
US,QbDuBTWrU-o,8.48
US,yN7N0P2TxHQ,61.92
US,0fepqIO57f8,95.17
US,YrlVffqU7sY,0.81
US,2ckenWENyUg,49.14
US,cDZfh5IjGv8,4.15
US,u429Qgvoxw4,78.56
US,vRWH9GQ2J90,99.68
US,wDrx1pxh-Po,15.98
US,BN7rNfOsBJo,1.32
US,GKbjOWPbBwk,5.94
US,eDZKgSZ9V0Q,49.69
US,w8UI8r9Ccwk,97.69
US,F86S9Uc4mP4,96.48
US,8pB4fkdD93o,44.9
US,DAi3GgwhDR0,0.17
US,18QHSoWPygQ,5.45
US,JRzZl_nq6fk,78.29
US,Atx-0_G1KHQ,24.91
US,6JvRVILczps,2.26
US,egXr0PU-kCY,51.87
US,PgNAmWjInGk,4.22
US,ZzefeQ0v5wg,68.99
US,MT7RQ0gu8ak,76.86
US,IPgdIHV_zMo,62.79
US,ZzGqFF1IXgc,0.28
US,XQSvN2Wd5MQ,3.76
US,nLXCutcsoKQ,1.46
US,NePlddZpNKs,48.36
US,uLWBWUwIx64,94.34
US,2VggEmXPnGw,93.33
US,CV3SaepBEYI,51.13
US,2B85lYenaxE,0.7
US,D6Oy4LfoqsU,7.42
US,VA7Y_Psp5l4,20.35
US,GStMSkhmYEs,10.58
US,1h7KV2sjUWY,13.43
US,h_SHkEWo7UM,4.69
US,uexk7jWXYmU,8.34
US,OSBl32lNGBg,97.2
US,1Aoc-cd9eYs,98.07
US,u0feM_2mLvo,2.56
US,AWgfOND2y68,48.66
US,fwLxwMKMjEQ,42.75
US,enqFulGwFYY,54.34
US,tfaGleA4qYo,22.05
US,efNXlVeeLIw,59.1
US,t4ZsyO1n-kA,36.2
US,RHpnWg6tdaw,2.55
US,4ay4S61byZo,30.45
US,JaNmH8A-4NM,6.12
US,S1O4kia_Iog,0.72
US,izIyhdEHSPo,17.17
US,drQXdm02oCg,68.88
US,azUbCdcAeFM,39.59
US,xlQLyAOQXjQ,89.56
US,WIV3xNz8NoM,14.83
US,WyWqEFeKX2E,24.81
US,tAn7wxn2Atk,0.31
US,zYX1bgxEAhw,37.37
US,Js04hvdVUA8,44.94
US,UwbO_xb1-Xo,6.19
US,wbxblKFtGCg,0.34
US,9x8JN8zDqis,25.23
US,Js3WIRF595U,13.91
US,fEhgT7G6ouQ,97.13
US,8JfMdhrbehY,17.42
US,duRDizP0gHQ,4.64
US,cr6H8ACWp4E,4.37
US,j8rtMlDTJes,7.72
US,F388-6yDDpc,18.77
US,9uez2DBg9Mg,9.41
US,894rSubVE5E,47.99
US,8qL4lMQQ9IE,0.84
US,vlrywa519No,16.76
US,gHZ1Qz0KiKM,94.66
US,mSVkk9lLv1Y,68.71
US,rjh6CbETwn8,1.46
US,i-LCORFB860,16.48
US,L9FBI1kOEHo,18.82
US,-2wRFv-mScQ,86.67
US,t1Liix4gi7k,27.75
US,ytsZFYMGl0w,7.36
US,9WXQr3WVrbU,1.57
US,0mAS2Gxs08w,0.23
US,QNzzJzdgUto,28.81
US,0oBodJHX1Vg,13.39
US,TmzVBGf6uKk,3.46
US,sun1x0ANt-Y,2.41
US,OPHbqY9LHCs,85.69
US,kfPNxNIDHrA,79.57
US,O5GhCbhGWQ0,97.59
US,-KB5QbOS4s4,28.92
US,TuPT8ZF0Vl4,15.94
US,behWkJPCkLI,24.6
US,3SlG3sE8Ytg,22.2
US,yArprk0q9eE,91.59
US,C7lQ_jqSqKQ,21.92
US,cosN6ilQ5u0,4.11
US,K5BoE8eBzoI,54.03
US,K6xwB8Kkce0,35.41
US,10ndJuFP1PY,54.09
US,wSwewlSkIXU,55.25
US,5DsBQiYNwuk,33.24
US,O6epKIw7W5M,78.79
US,2nVPFdqejD0,2.66
US,KROef3M9gjk,34.19
US,W-KEuvd3S-Q,3.94
US,Da2crn5NXc4,0.57
US,JR06IhY4C2A,68.15
US,B3JFSL8AA70,89.99
US,UzeIb-TZo_I,0.27
US,dW4wpGg64pE,68.55
US,stMM0EsoGwY,3.14
US,ctBVhyZxXYY,2.79
US,NRrn5oNLcn0,45.29
US,P6Ys3PMJ3WY,11.12
US,v2OTO6UEVAo,1.6
US,sbcbvuitiTc,30.38
US,i1TkiN309_4,24.29
US,DbJ2s_g1oDc,98.28
US,Z2ttpo7c95s,18.27
US,Hlch9lKAeXo,84.64
US,XzvHSMEBFjE,82.74
US,v4DFeT9z7yY,6.45
US,DTg2FihPSso,1.66
US,RQm0nKoODo4,55.46
US,mHbWgIy3wmo,36.11
US,TsT5GLWgSkU,8.1
US,Qesuc8orTUY,44.08
US,kCg5D8KMqk4,39.23
US,SXkxheJ1dQ0,1.48
US,dRfvXL-m7O8,0.66
US,ejlD0Sg-8ig,99.03
US,EQqIiTk2fy4,69.58
US,jWkOwC7vMb4,4.37
US,KWM4DVRrdaA,17.6
US,EZSCtgfmEO0,73.29
US,6NAISxSPVSQ,84.93
US,lsyXtbi9znw,93.01
US,Oyq8Di01nN8,39.46
US,XKl8Wg25DrM,52.27
US,sTwiDhosVks,2.14
US,OU21H6-Y6Y8,1.82
US,KWDUojLbxn4,86.3
US,q8DkyFH9jXI,11.34
US,s8ZMmgPcO-k,1.57
US,sFtLUGa3arU,65.76
US,Ct9BFr9XBaI,38.41
US,iGCdvqVbIa0,3.11
US,xfdUIY8rEmA,92.51
US,d3h_uD-5d7A,1.28
US,_xwX82Y0Oro,44.06
US,YvcIeSfaB3c,87.96
US,yZG0wggoEqI,7.45
US,kh3yIsFuPRw,48.86
US,tBnWnQrkz7E,96.64
US,1ndx3Hl-7ls,4.72
US,23QOy9Q2qNI,24.52
US,903QDFbbeww,10.84
US,Y1IMfvF8aQ0,11.11
US,Y26pMy4jf8U,80.1
US,Zb1ShTFP198,47.15
US,iZUfPIKbgUM,3.07
US,oD9XpUKD7y4,3.65
US,JyG5hdbQpDM,96.96
US,xe5tXZs-iWw,4.4
US,EQvdKS-QX_E,7.47
US,9O5PhuW927w,98.67
US,X26e3rK5SSM,22.77
US,Gs26bZTRkdU,99.25
US,gy_aLyB41wQ,76.45
US,HBvPrh2yMik,28.58
US,bK0TEqDtkK4,1.43
US,7cmzAjwmc5k,8.34
US,iBy6XRHPODQ,12.83
US,pEN_htHtt_c,1.87
US,Wen6VQS6NG4,20.08
US,cWGWYAhLuAQ,87.67
US,UzQP7u-IOxg,31.17
US,TQ1O0YdH54M,80.51
US,WiQeLGqBfcs,78.97
US,6FbdqwlR0H4,30.84
US,0PWu3BRxn60,32.16
US,RBbkCEHBw_I,11.67
US,Y4357OXULfc,72.91
US,eljAjPH6zQI,4.29
US,raxxoc_JULA,70.35
US,IC_lnyn2R2Q,55.59
US,smjf3M6-1XE,84.33
US,f9psILoYmCc,96.69
US,71X7a8eu73k,82.39
US,jYwgqUUx_7s,19.49
US,NP9HAYTK1cU,39.1
US,sQi0Yu1ApyE,13.88
US,FHZktpgVW7w,58.37
US,IbJwUqKgHkQ,99.07
US,8ikZqUKIHbY,6.98
US,HuwPCUzqwKs,26.43
US,Fjm81OPZbpU,24.79
US,3rIjcRK_BNU,18.85
US,mwgUesU1pz4,0.38
US,yA4xvRkZYjs,6.31
US,mRo6MnXObuE,57.79
US,S9Xg6iUxYXU,80.99
US,2qzrjzN5ns0,3.28
US,0GQmGOju6CE,32.97
US,NNeJR14kgTY,4.93
US,czBa9nbvGNA,8.69
US,jziRzx_rejw,3.97
US,qB24uIe2Q7c,28.22
US,1mYB8onrPt0,74.41
US,sFMehG2tDcA,10.03
US,43hsIO_Jxtg,74.19
US,JYmejM38vKs,1.99
US,88qeUDD9Vv0,1.59
US,YHdOh90kGHQ,23.29
US,b2txBXQGjJ8,67.64
US,d8GHT9nK66Y,15.6
US,erybgSeUHus,1.96
US,3AV1GuBI-0Q,1.92
US,lV3eV9w0h0U,86.16
US,EeNrUTiwZVw,43.42
US,RxvcH25WThg,0.57
US,YlvCVbfS9M0,20.13
US,3eY394uqk9Q,99.45
US,4V3Y8Sbz9HI,81.72
US,36DAv_m8Mlw,15.92
US,8pffcngJJq0,10.98
US,cUa93K56cc0,50.3
US,IB8_pdzWy6Q,53.69
US,3XklsSF53pc,55.36
US,equJbwmh7DI,52.65
US,cMtHByGJ8Ao,67.79
US,aq-phmpUJ_E,40.23
US,3tYpfAPVEs0,0.17
US,YML2DM0K8DQ,51.49
US,3LNeBf7bOTU,31.92
US,I8TVdFbFMg4,47.28
US,k1cA-Wh3Tc0,15.63
US,MvIwx0JThsk,92.41
US,_EMxJMU1dCo,5.54
US,4ZO-jde2smo,11.49
US,UWz4LPyoSw4,41.95
US,aCddogeAHMY,6.25
US,GsexKH-Ubnw,55.99
US,YYLzss58CLs,41.63
US,OKXLBEvGgTA,29.41
US,s_SJZSAtLBA,0.32
US,jGl-6an8fz8,1.86
US,mEtJAblVxxU,56.81
US,19QxOZU0zkQ,79.61
US,aY-0uBIYYKk,32.16
US,BPQHG-LevZM,47.07
US,whwUlzuLfs4,49.44
US,sYlCztAZ3AA,3.22
US,Kw0ih4jPOBo,17.29
US,KHyvGmuvIoY,15.55
US,IjvXgzSa1Dk,52.61
US,WNs7fkbANM8,72.02
US,Na7VFFnqWVI,95.17
US,qtW9ornyPIQ,30.91
US,BOKzXQdA4Nw,15.32
US,D-dwmYeLLng,6.04
US,puqaWrEC7tY,1.27
US,idD1C2-ISlo,43.07
US,9mwM1VB9qs0,84.08
US,49wGna0UTB8,7.88
US,XP32nDUMYS8,87.22
US,rNaFB-IoXaA,16.99
US,vFQ8hsZsDkA,92.24
US,PluaPvhkIMU,3.22
US,dWLDoQ0Kus8,92.98
US,tl4I1b6cHKc,89.19
US,3ILxrRlf3KY,85.89
US,hpapqEeb36k,64.8
US,Rq9-mW6HgQE,19.25
US,hDEc4ImIVHk,5.82
US,jb-To6qJcxU,1.35
US,0Rj7pHC_6jc,45.01
US,2_DRBnV4nGY,3.94
US,nDoQqQUa9C8,69.44
US,T9UHD30MSGk,11.8
US,dOv-1NG-YKc,63.69
US,H2mNDaqOp3o,11.19
US,spuXN0ccRQ8,71.88
US,Er1eh1D8p2o,50.5
US,dQvIbulWCM4,78.04
US,aTYkKrhj5pE,0.92
US,dbMtuJ1tZnc,40.98
US,8Ojf1RVqRn4,47.85
US,v1OhsiZjpww,7.41
US,N4MtzsregT8,52.56
US,eqVHah0f-1c,6.96
US,clT-XYIceIc,67.52
US,zV9XlOw0Dyw,3.1
US,_kwsw07w8lU,11.49
US,tUBLW5bCqfM,84.09
US,5gFpcEKayz4,22.0
US,mlCflbej6EM,10.44
US,C535gMNdiDk,66.75
US,sxS9h8mU2Yk,13.69
US,4qcLz8M7L7k,1.01
US,CmO2143BzYA,35.54
US,uHRwMmwbFnA,70.04
US,-hI5Ds3IgVM,0.64
US,5jmaUAvUou4,49.46
US,15aTCG3as6Q,11.26
US,bAHAwesTLB4,0.59
US,m8Dqg8iz5Fo,95.75
US,f5Y3cf3MFIw,53.48
US,fFSmOE0Uxms,65.4
US,i04pYZGDHIc,14.93
US,JSpnYEOf0A4,95.12
US,_3rb5IKvkUw,14.81
US,r4qSDOHeWjk,3.68
